relative_path,label,class_name,cv_fold,split
waste_type_identification/clothing/clothes/clothes2008.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2009.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes201.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2010.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2011.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2012.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2013.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2014.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2015.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2016.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2017.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2018.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2019.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes202.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2020.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2021.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2022.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2023.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2024.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2025.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2026.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2027.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2028.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2029.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes203.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2030.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2031.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2032.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2033.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2034.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2035.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2036.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2037.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2038.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2039.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes204.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2040.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2041.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2042.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2043.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2044.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2045.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2046.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2047.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2048.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2049.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes205.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2050.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2051.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2052.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2053.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2054.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2055.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2056.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2057.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2058.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2059.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes206.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2060.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2061.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2062.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2063.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2064.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2065.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2066.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2067.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2068.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2069.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes207.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2070.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2071.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2072.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2073.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2074.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2075.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2076.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2077.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2078.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2079.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes208.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2080.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2081.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2082.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2083.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2084.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2085.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2086.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2087.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2088.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2089.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes209.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2090.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2091.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2092.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2093.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2094.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2095.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2096.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2097.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2098.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2099.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes21.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes210.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2100.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2101.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2102.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2103.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2104.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2105.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2106.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2107.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2108.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2109.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes211.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2110.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2111.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2112.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2113.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2114.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2115.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2116.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2117.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2118.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2119.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes212.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2120.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2121.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2122.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2123.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2124.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2125.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2126.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2127.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2128.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2129.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes213.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2130.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2131.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2132.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2133.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2134.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2135.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2136.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2137.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2138.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2139.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes214.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2140.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2141.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2142.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2143.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2144.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2145.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2146.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2147.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2148.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2149.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes215.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2150.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2151.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2152.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2153.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2154.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2155.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2156.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2157.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2158.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2159.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes216.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2160.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2161.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2162.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2163.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2164.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2165.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2166.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2167.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2168.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2169.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes217.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2170.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2171.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2172.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2173.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2174.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2175.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2176.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2177.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2178.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2179.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes218.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2180.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2181.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2182.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2183.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2184.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2185.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2186.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2187.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2188.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2189.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes219.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2190.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2191.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2192.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2193.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2194.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2195.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2196.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2197.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2198.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2199.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes22.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes220.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2200.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2201.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2202.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2203.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2204.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2205.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2206.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2207.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2208.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2209.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes221.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2210.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2211.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2212.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2213.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2214.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2215.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2216.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2217.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2218.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2219.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes222.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2220.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2221.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2222.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2223.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2224.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2225.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2226.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2227.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2228.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2229.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes223.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2230.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2231.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2232.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2233.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2234.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2235.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2236.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2237.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2238.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2239.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes224.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2240.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2241.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2242.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2243.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2244.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2245.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2246.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2247.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2248.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2249.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes225.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2250.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2251.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2252.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2253.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2254.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2255.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2256.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2257.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2258.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2259.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes226.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2260.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2261.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2262.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2263.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2264.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2265.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2266.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2267.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2268.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2269.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes227.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2270.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2271.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2272.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2273.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2274.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2275.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2276.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2277.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2278.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2279.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes228.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2280.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2281.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2282.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2283.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2284.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2285.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2286.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2287.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2288.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2289.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes229.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2290.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2291.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2292.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2293.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2294.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2295.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2296.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2297.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2298.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2299.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes23.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes230.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2300.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2301.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2302.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2303.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2304.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2305.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2306.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2307.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2308.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2309.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes231.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2310.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2311.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2312.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2313.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2314.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2315.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2316.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2317.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2318.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2319.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes232.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2320.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2321.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2322.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2323.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2324.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2325.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2326.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2327.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2328.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2329.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes233.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2330.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2331.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2332.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2333.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2334.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2335.jpg,1,Clothing,5,train
waste_type_identification/clothing/clothes/clothes2336.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2337.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2338.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2339.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes234.jpg,1,Clothing,4,train
waste_type_identification/clothing/clothes/clothes2340.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2341.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2342.jpg,1,Clothing,2,train
waste_type_identification/clothing/clothes/clothes2343.jpg,1,Clothing,1,train
waste_type_identification/clothing/clothes/clothes2344.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2345.jpg,1,Clothing,3,validation
waste_type_identification/clothing/clothes/clothes2346.jpg,1,Clothing,1,train
